,ad_id,city_id,market,date_posted,date_expired,price_per_sqm,price,rooms_num,category_name,subcategory_name
46402,62403470,26,secondary,2021-10-19,2022-02-14,52.0,1600.0,1,Rent,Apartments
46404,62563726,26,secondary,2021-12-08,2022-03-31,9252.0,470000.0,2,Sale,Apartments
46406,62683994,26,secondary,2022-01-20,2022-03-11,9354.0,449000.0,3,Sale,Apartments
46407,62774325,26,secondary,2022-02-15,2022-03-17,33.0,1500.0,2,Rent,Apartments
46408,62856113,26,secondary,2022-03-08,2022-03-15,12264.0,650000.0,3,Sale,Apartments
46409,62704509,26,secondary,2022-01-27,2022-02-26,38.0,2800.0,3,Rent,Apartments
46410,61462140,26,secondary,2021-02-02,2021-03-10,58.0,2500.0,2,Rent,Apartments
46411,61569931,26,secondary,2021-03-02,2021-03-15,12255.0,1188000.0,3,Sale,Apartments
46412,61580594,1004,secondary,2021-03-04,2021-03-27,36.0,1250.0,1,Rent,Apartments
46414,61630110,26,secondary,2021-03-16,2021-03-22,10878.0,550000.0,3,Sale,Apartments
46418,61510575,26,secondary,2021-02-15,2021-03-09,10854.0,573000.0,2,Sale,Apartments
46419,61592291,1004,secondary,2021-03-07,2021-03-22,6593.0,178000.0,1,Sale,Apartments
46421,61539468,26,secondary,2021-02-22,2021-03-24,82.0,2950.0,2,Rent,Apartments
46423,61560592,26,secondary,2021-02-27,2021-03-29,48.0,1900.0,2,Rent,Apartments
46425,61548651,26,primary,2021-02-24,2021-03-26,17250.0,345000.0,1,Sale,Apartments
46427,61461579,26,secondary,2021-02-02,2021-02-15,10543.0,369000.0,2,Sale,Apartments
46429,61548899,26,secondary,2021-02-24,2021-03-05,38.0,3200.0,3,Rent,Apartments
46430,61607948,26,secondary,2021-03-10,2021-03-27,15246.0,930000.0,3,Sale,Apartments
46433,61458092,26,secondary,2021-02-01,2021-02-25,13570.0,536000.0,2,Sale,Apartments
46434,61601172,26,secondary,2021-03-09,2021-03-25,65.0,3950.0,3,Rent,Apartments
46437,61458534,26,secondary,2021-02-01,2021-02-16,49.0,2400.0,2,Rent,Apartments
46440,61493902,26,primary,2021-02-10,2021-03-25,9386.0,573000.0,3,Sale,Apartments
46448,61590966,26,secondary,2021-03-06,2021-03-07,44.0,2550.0,2,Rent,Apartments
46451,61527157,26,primary,2021-02-18,2021-03-20,11191.0,470000.0,2,Sale,Apartments
46452,61483854,26,secondary,2021-02-08,2021-02-19,47.0,1400.0,1,Rent,Apartments
46454,61531545,1004,secondary,2021-02-19,2021-03-06,3596.0,207500.0,2,Sale,Apartments
46455,61540108,26,secondary,2021-02-22,2021-03-24,18000.0,4638780.0,10,Sale,Apartments
46457,61548867,26,secondary,2021-02-24,2021-03-21,39.0,2500.0,2,Rent,Apartments
46460,61505380,26,secondary,2021-02-12,2021-03-13,13614.0,599000.0,2,Sale,Apartments
46463,61591040,26,secondary,2021-03-06,2021-03-07,53.0,1600.0,1,Rent,Apartments
46466,61633999,26,primary,2021-03-17,2021-03-18,10050.0,290850.0,1,Sale,Apartments
46471,61524285,1004,secondary,2021-02-18,2021-03-20,5962.0,269000.0,2,Sale,Apartments
46482,61590810,26,secondary,2021-03-06,2021-03-07,55.0,2300.0,2,Rent,Apartments
46492,61527974,26,secondary,2021-02-18,2021-03-20,60.0,2900.0,2,Rent,Apartments
46494,61471349,26,secondary,2021-02-04,2021-03-06,37.0,7000.0,5,Rent,Apartments
46511,61523427,26,secondary,2021-02-17,2021-03-19,32.0,1800.0,3,Rent,Apartments
46514,61513746,26,primary,2021-02-15,2021-03-05,8193.0,466990.0,3,Sale,Apartments
46518,61538623,1004,secondary,2021-02-22,2021-03-06,6687.0,555000.0,4,Sale,Apartments
46519,61503650,26,secondary,2021-02-12,2021-03-12,71.0,3200.0,2,Rent,Apartments
46524,61470547,26,primary,2021-02-04,2021-03-02,12900.0,959373.0,3,Sale,Apartments
46526,61457924,26,secondary,2021-02-01,2021-02-16,48.0,2000.0,2,Rent,Apartments
46528,61516989,26,primary,2021-02-16,2021-03-03,12777.0,1456163.0,4,Sale,Apartments
46530,61456689,26,secondary,2021-02-01,2021-03-03,10500.0,630000.0,2,Sale,Apartments
46536,61482463,26,primary,2021-02-07,2021-03-22,11344.0,900800.0,4,Sale,Apartments
46539,61456145,26,secondary,2021-02-01,2021-02-06,48.0,2000.0,2,Rent,Apartments
46540,61493606,26,secondary,2021-02-10,2021-03-03,13587.0,625000.0,2,Sale,Apartments
46541,61512926,26,primary,2021-02-15,2021-03-17,6579.0,375000.0,3,Sale,Apartments
46545,61544895,26,secondary,2021-02-23,2021-03-25,11272.0,429000.0,2,Sale,Apartments
46547,61587418,26,secondary,2021-03-05,2021-03-29,55.0,1700.0,1,Rent,Apartments
46548,61529886,26,primary,2021-02-19,2021-02-19,9500.0,583965.0,3,Sale,Apartments
46549,61612698,26,primary,2021-03-11,2021-03-19,10677.0,699900.0,3,Sale,Apartments
46551,61477174,26,secondary,2021-02-05,2021-02-19,10224.0,845000.0,4,Sale,Apartments
46553,61489407,26,secondary,2021-02-09,2021-03-11,8644.0,399000.0,2,Sale,Apartments
46558,61458642,26,secondary,2021-02-01,2021-02-23,51.0,1900.0,1,Rent,Apartments
46561,61455144,26,secondary,2021-02-01,2021-02-19,8478.0,390000.0,2,Sale,Apartments
46563,61547183,26,secondary,2021-02-24,2021-03-26,113.0,2250.0,1,Rent,Apartments
46570,61550344,26,secondary,2021-02-24,2021-03-26,50.0,1900.0,1,Rent,Apartments
46571,61542977,26,secondary,2021-02-23,2021-03-24,10526.0,300000.0,1,Sale,Apartments
46574,61458966,26,primary,2021-02-01,2021-03-03,8696.0,388000.0,2,Sale,Apartments
46575,61565660,26,secondary,2021-03-01,2021-03-04,17939.0,275000.0,1,Sale,Apartments
46577,61491891,26,secondary,2021-02-09,2021-03-11,13489.0,559000.0,2,Sale,Apartments
46585,61520142,26,secondary,2021-02-17,2021-03-13,13866.0,660000.0,2,Sale,Apartments
46590,61482894,26,primary,2021-02-07,2021-02-09,9821.0,351000.0,2,Sale,Apartments
46591,61455157,26,secondary,2021-02-01,2021-03-23,9817.0,950000.0,5,Sale,Apartments
46592,61475343,26,secondary,2021-02-05,2021-03-15,70.0,3500.0,2,Rent,Apartments
46594,61465149,26,primary,2021-02-03,2021-02-07,8562.0,374000.0,2,Sale,Apartments
46596,61548205,26,secondary,2021-02-24,2021-03-19,10413.0,328000.0,1,Sale,Apartments
46601,61497363,26,primary,2021-02-11,2021-03-13,17250.0,345000.0,1,Sale,Apartments
46603,61558287,1004,secondary,2021-02-26,2021-03-28,8483.0,208000.0,1,Sale,Apartments
46604,61630573,26,primary,2021-03-16,2022-01-12,6200.0,908052.0,4,Sale,Apartments
46605,61632206,26,secondary,2021-03-16,2021-03-30,48.0,2300.0,2,Rent,Apartments
46606,61482975,26,primary,2021-02-07,2021-02-09,8745.0,382000.0,2,Sale,Apartments
46607,61510568,26,secondary,2021-02-15,2021-03-03,8990.0,435116.0,2,Sale,Apartments
46609,61476299,26,secondary,2021-02-05,2021-02-27,13819.0,995000.0,3,Sale,Apartments
46611,61562770,26,primary,2021-02-28,2021-03-30,10089.0,655665.0,3,Sale,Apartments
46613,61465182,26,primary,2021-02-03,2021-02-09,10621.0,436000.0,2,Sale,Apartments
46614,61473664,26,secondary,2021-02-04,2021-02-24,9032.0,429000.0,2,Sale,Apartments
46615,61591064,26,secondary,2021-03-06,2021-03-07,67.0,2200.0,2,Rent,Apartments
46622,61525041,26,secondary,2021-02-18,2021-03-18,9561.0,545000.0,3,Sale,Apartments
46628,61465169,26,primary,2021-02-03,2021-02-07,8460.0,400000.0,2,Sale,Apartments
46631,61528982,26,secondary,2021-02-19,2021-02-19,8116.0,560000.0,3,Sale,Apartments
46632,61528412,26,primary,2021-02-18,2021-03-17,12156.0,408697.0,1,Sale,Apartments
46633,61591207,26,secondary,2021-03-06,2021-03-07,44.0,2300.0,2,Rent,Apartments
46635,62766186,26,secondary,2022-02-13,2022-02-15,162.0,25000.0,3,Rent,Apartments
46641,62507860,26,primary,2021-11-19,2022-02-10,19284.0,947051.0,2,Sale,Apartments
46643,62906004,26,primary,2022-03-22,2022-03-30,7591.0,426845.0,3,Sale,Apartments
46646,62728192,26,secondary,2022-02-02,2022-02-25,53.0,3200.0,3,Rent,Apartments
46648,62441778,26,secondary,2021-10-29,2022-02-16,12660.0,622239.0,2,Sale,Apartments
46650,62702588,26,primary,2022-01-26,2022-02-25,10556.0,562858.0,3,Sale,Apartments
46651,62306819,26,primary,2021-09-22,2022-02-21,10250.0,923525.0,4,Sale,Apartments
46652,62737093,26,secondary,2022-02-04,2022-02-06,197.0,15000.0,2,Rent,Apartments
46653,61984979,26,secondary,2021-06-22,2022-03-20,103.0,7000.0,3,Rent,Apartments
46654,62819551,26,secondary,2022-02-26,2022-03-28,24.0,990.0,1,Rent,Apartments
46656,62664732,26,secondary,2022-01-15,2022-02-14,9901.0,409900.0,2,Sale,Apartments
46657,62740147,26,primary,2022-02-06,2022-03-08,10721.0,860769.0,3,Sale,Apartments
46659,62793796,26,secondary,2022-02-20,2022-03-22,40.0,2000.0,2,Rent,Apartments
46661,62798462,26,secondary,2022-02-21,2022-03-23,11980.0,599000.0,2,Sale,Apartments
46662,62653864,26,secondary,2022-01-12,2022-02-16,12507.0,449000.0,2,Sale,Apartments
46663,62808428,1004,secondary,2022-02-23,2022-03-08,7447.0,420000.0,2,Sale,Apartments
46664,62743193,26,secondary,2022-02-07,2022-02-15,48.0,3600.0,3,Rent,Apartments
46669,62238932,26,secondary,2021-09-02,2022-02-14,15506.0,1225000.0,4,Sale,Apartments
46673,62245749,26,secondary,2021-09-05,2022-03-04,57.0,2500.0,2,Rent,Apartments
46674,62342118,26,secondary,2021-10-01,2022-02-03,11786.0,660000.0,2,Sale,Apartments
46677,62874807,26,secondary,2022-03-14,2022-03-29,105.0,10500.0,3,Rent,Apartments
46678,62322067,26,secondary,2021-09-27,2022-03-17,35.0,2100.0,3,Rent,Apartments
46679,62596494,26,secondary,2021-12-20,2022-02-14,41.0,2800.0,2,Rent,Apartments
46680,62610492,26,primary,2021-12-27,2022-02-25,13203.0,596900.0,2,Sale,Apartments
46682,62756918,26,secondary,2022-02-10,2022-03-25,103.0,3600.0,2,Rent,Apartments
46685,62920924,26,secondary,2022-03-26,2022-03-26,22.0,920.0,1,Rent,Apartments
46687,62584595,26,primary,2021-12-15,2022-03-15,16271.0,406766.0,1,Sale,Apartments
46689,62739494,1004,secondary,2022-02-06,2022-03-08,7784.0,288000.0,2,Sale,Apartments
46690,62744374,26,secondary,2022-02-07,2022-03-21,45.0,2500.0,2,Rent,Apartments
46695,62627169,26,primary,2022-01-04,2022-02-03,18428.0,1678440.0,4,Sale,Apartments
46696,62754702,26,primary,2022-02-10,2022-03-12,12995.0,581000.0,2,Sale,Apartments
46698,62695677,26,secondary,2022-01-24,2022-02-23,51.0,2100.0,2,Rent,Apartments
46700,62883284,26,primary,2022-03-16,2022-03-22,9268.0,760010.0,4,Sale,Apartments
46701,62305977,26,primary,2021-09-22,2022-02-19,17600.0,2825328.0,4,Sale,Apartments
46702,62596687,26,secondary,2021-12-20,2022-02-18,63.0,2500.0,2,Rent,Apartments
46707,62395962,1004,secondary,2021-10-16,2022-02-13,56.0,2300.0,2,Rent,Apartments
46709,62701797,26,secondary,2022-01-26,2022-02-21,14400.0,504000.0,2,Sale,Apartments
46711,62799719,26,secondary,2022-02-21,2022-02-22,11667.0,550000.0,2,Sale,Apartments
46718,62708429,1004,primary,2022-01-28,2022-02-27,9270.0,660000.0,3,Sale,Apartments
46719,62338541,1004,primary,2021-09-30,2022-03-11,9209.0,469660.0,3,Sale,Apartments
46720,62031637,1004,primary,2021-07-04,2022-03-21,8050.0,362240.0,2,Sale,Apartments
46721,62666171,26,secondary,2022-01-16,2022-02-15,17105.0,650000.0,2,Sale,Apartments
46724,62898349,26,secondary,2022-03-21,2022-03-30,12821.0,850000.0,3,Sale,Apartments
46726,62543905,26,primary,2021-12-01,2022-03-31,10177.0,500000.0,2,Sale,Apartments
46727,62697048,26,secondary,2022-01-25,2022-03-28,15982.0,696000.0,2,Sale,Apartments
46728,62716305,26,secondary,2022-01-31,2022-03-10,11915.0,560000.0,2,Sale,Apartments
46729,62773548,26,secondary,2022-02-15,2022-03-17,9512.0,1189000.0,4,Sale,Apartments
46732,62223427,26,secondary,2021-08-30,2022-02-14,13191.0,496000.0,2,Sale,Apartments
46733,62655740,26,secondary,2022-01-13,2022-02-10,8681.0,599000.0,3,Sale,Apartments
46741,62819075,26,secondary,2022-02-26,2022-03-28,36.0,1300.0,2,Rent,Apartments
46756,62474322,26,secondary,2021-11-09,2022-02-16,66.0,2110.0,1,Rent,Apartments
46757,62840035,26,secondary,2022-03-04,2022-03-08,55.0,3700.0,2,Rent,Apartments
46760,62693474,26,secondary,2022-01-24,2022-02-16,17680.0,1250000.0,3,Sale,Apartments
46762,62282494,1004,primary,2021-09-15,2022-02-25,6600.0,396264.0,3,Sale,Apartments
46763,62557169,1004,secondary,2021-12-06,2022-02-15,32.0,1200.0,1,Rent,Apartments
46764,62640425,26,secondary,2022-01-09,2022-02-08,19000.0,684000.0,2,Sale,Apartments
46765,62698966,26,secondary,2022-01-25,2022-03-07,62.0,1800.0,1,Rent,Apartments
46766,62356432,26,secondary,2021-10-05,2022-03-21,11977.0,527000.0,3,Sale,Apartments
46767,62820090,26,secondary,2022-02-27,2022-03-04,56.0,3500.0,2,Rent,Apartments
46770,62668253,26,primary,2022-01-17,2022-03-18,10709.0,435000.0,2,Sale,Apartments
46771,62673684,26,secondary,2022-01-18,2022-03-24,76.0,6500.0,3,Rent,Apartments
46773,62522726,26,secondary,2021-11-24,2022-02-26,42.0,2000.0,2,Rent,Apartments
46774,62895068,26,secondary,2022-03-19,2022-03-27,16664.0,599900.0,2,Sale,Apartments
46779,62763096,26,secondary,2022-02-11,2022-03-31,56.0,2200.0,2,Rent,Apartments
46783,62733575,1004,secondary,2022-02-04,2022-02-22,5837.0,219000.0,2,Sale,Apartments
46784,62775375,26,secondary,2022-02-15,2022-03-03,89.0,4000.0,2,Rent,Apartments
46788,62808888,26,secondary,2022-02-23,2022-03-04,53.0,3150.0,2,Rent,Apartments
46793,62701868,26,secondary,2022-01-26,2022-02-25,30.0,2100.0,2,Rent,Apartments
46794,62832761,26,secondary,2022-03-02,2022-03-29,99.0,9000.0,3,Rent,Apartments
46795,62776690,26,secondary,2022-02-15,2022-03-17,8856.0,449000.0,2,Sale,Apartments
46797,62665948,26,secondary,2022-01-16,2022-03-17,37.0,1750.0,2,Rent,Apartments
46798,62831216,26,secondary,2022-03-02,2022-03-04,145.0,16000.0,3,Rent,Apartments
46799,62504597,26,secondary,2021-11-18,2022-02-04,82.0,2800.0,1,Rent,Apartments
46801,62822532,26,secondary,2022-02-28,2022-03-30,12000.0,396000.0,2,Sale,Apartments
46802,62837051,26,secondary,2022-03-03,2022-03-16,67.0,3500.0,2,Rent,Apartments
46803,62719454,26,secondary,2022-01-31,2022-03-02,19616.0,890000.0,2,Sale,Apartments
46808,62896038,1004,secondary,2022-03-19,2022-03-21,6081.0,329000.0,3,Sale,Apartments
46809,62278829,26,primary,2021-09-14,2022-02-11,14398.0,219000.0,1,Sale,Apartments
46811,62681058,26,secondary,2022-01-20,2022-02-19,13449.0,1049000.0,4,Sale,Apartments
46816,62748721,26,secondary,2022-02-08,2022-03-10,43.0,3200.0,3,Rent,Apartments
46817,62793332,26,primary,2022-02-20,2022-03-22,14511.0,418800.0,1,Sale,Apartments
46818,62818874,26,secondary,2022-02-26,2022-03-28,20976.0,860000.0,2,Sale,Apartments
46819,62463134,26,secondary,2021-11-05,2022-03-16,69.0,2500.0,1,Rent,Apartments
46820,62574822,26,secondary,2021-12-11,2022-03-07,14450.0,539000.0,2,Sale,Apartments
46821,62663153,26,secondary,2022-01-15,2022-03-16,69.0,2350.0,1,Rent,Apartments
46823,62299274,26,secondary,2021-09-20,2022-02-07,8737.0,415000.0,3,Sale,Apartments
46824,62806391,26,secondary,2022-02-23,2022-03-25,44.0,2000.0,2,Rent,Apartments
46829,62585957,26,secondary,2021-12-15,2022-02-16,57.0,4400.0,3,Rent,Apartments
46832,62735102,26,primary,2022-02-04,2022-03-06,8515.0,540104.0,3,Sale,Apartments
46834,62822401,26,primary,2022-02-28,2022-03-29,12098.0,677479.0,3,Sale,Apartments
46835,62884256,26,primary,2022-03-16,2022-03-17,9245.0,490000.0,3,Sale,Apartments
46838,62664404,26,secondary,2022-01-15,2022-02-17,16500.0,660000.0,2,Sale,Apartments
46839,62580917,1004,secondary,2021-12-14,2022-03-14,49.0,2100.0,2,Rent,Apartments
46840,62752740,26,primary,2022-02-09,2022-03-28,11500.0,547400.0,2,Sale,Apartments
46841,62878398,26,secondary,2022-03-15,2022-03-16,17260.0,1260000.0,3,Sale,Apartments
46845,62327580,26,secondary,2021-09-28,2022-02-03,11458.0,676000.0,3,Sale,Apartments
46846,62790211,26,secondary,2022-02-18,2022-02-24,14646.0,2190000.0,5,Sale,Apartments
46850,62582954,26,secondary,2021-12-14,2022-03-07,73.0,2900.0,2,Rent,Apartments
46856,62834252,26,primary,2022-03-02,2022-03-23,14027.0,826200.0,3,Sale,Apartments
46857,62706415,26,secondary,2022-01-27,2022-03-15,44.0,2799.0,3,Rent,Apartments
46859,62764637,26,primary,2022-02-12,2022-03-14,9977.0,818179.0,4,Sale,Apartments
46860,62889985,26,secondary,2022-03-17,2022-03-22,55.0,2600.0,2,Rent,Apartments
46862,62747377,26,secondary,2022-02-08,2022-03-10,60.0,1800.0,1,Rent,Apartments
46865,62535493,26,primary,2021-11-29,2022-02-27,14502.0,304983.0,1,Sale,Apartments
46867,62418502,26,secondary,2021-10-22,2022-02-07,13713.0,650000.0,3,Sale,Apartments
46871,62841833,26,secondary,2022-03-04,2022-03-08,75.0,900.0,1,Rent,Apartments
46873,62278821,26,primary,2021-09-14,2022-02-11,13231.0,199000.0,1,Sale,Apartments
46875,62459366,26,secondary,2021-11-04,2022-02-09,11500.0,441600.0,2,Sale,Apartments
46876,62486158,26,primary,2021-11-13,2022-02-07,8890.0,402361.0,2,Sale,Apartments
46879,62858865,26,secondary,2022-03-09,2022-03-18,10923.0,710000.0,3,Sale,Apartments
46881,62469064,26,secondary,2021-11-08,2022-03-08,11560.0,578000.0,2,Sale,Apartments
46886,62531306,26,secondary,2021-11-26,2022-03-06,32.0,1700.0,2,Rent,Apartments
46887,62665629,26,secondary,2022-01-16,2022-03-16,12099.0,2190000.0,4,Sale,Apartments
46890,62821752,26,secondary,2022-02-28,2022-03-12,62.0,2600.0,2,Rent,Apartments
46891,62823524,26,secondary,2022-02-28,2022-03-05,52.0,2200.0,2,Rent,Apartments
46893,62426493,26,secondary,2021-10-25,2022-02-02,11544.0,785000.0,3,Sale,Apartments
46898,62435140,1004,primary,2021-10-27,2022-02-07,9355.0,435000.0,2,Sale,Apartments
46905,62759649,26,secondary,2022-02-11,2022-03-01,13621.0,790000.0,2,Sale,Apartments
46906,62696048,26,secondary,2022-01-25,2022-02-26,41.0,2300.0,2,Rent,Apartments
46907,62819310,1004,secondary,2022-02-26,2022-03-28,10288.0,535000.0,3,Sale,Apartments
46908,62848465,26,secondary,2022-03-07,2022-03-08,41.0,4500.0,5,Rent,Apartments
46910,62485082,26,secondary,2021-11-12,2022-03-20,12016.0,465000.0,2,Sale,Apartments
46911,62604386,26,secondary,2021-12-23,2022-02-10,13139.0,923000.0,3,Sale,Apartments
46913,62805296,26,secondary,2022-02-22,2022-03-24,15590.0,625000.0,2,Sale,Apartments
46915,62602487,1004,secondary,2021-12-22,2022-03-22,7925.0,420000.0,5,Sale,Apartments
46916,62817755,26,secondary,2022-02-25,2022-03-27,53.0,2000.0,2,Rent,Apartments
46917,62412476,26,primary,2021-10-21,2022-03-25,11600.0,1037272.0,4,Sale,Apartments
46918,62188889,26,secondary,2021-08-19,2022-03-01,61.0,1700.0,1,Rent,Apartments
46922,62712693,26,secondary,2022-01-29,2022-02-21,62.0,2350.0,2,Rent,Apartments
46925,62631373,26,secondary,2022-01-05,2022-02-15,10973.0,530000.0,2,Sale,Apartments
46928,62694532,1004,secondary,2022-01-24,2022-03-25,36.0,2000.0,2,Rent,Apartments
46929,62626633,26,primary,2022-01-04,2022-02-03,14959.0,400000.0,1,Sale,Apartments
46930,62675419,26,secondary,2022-01-18,2022-02-17,92.0,3900.0,2,Rent,Apartments
46931,62866110,26,secondary,2022-03-11,2022-03-31,11957.0,550000.0,2,Sale,Apartments
46934,62644088,1004,secondary,2022-01-10,2022-03-08,59.0,4000.0,3,Rent,Apartments
46937,62683180,26,primary,2022-01-20,2022-02-28,7670.0,390020.0,3,Sale,Apartments
46941,61890905,26,secondary,2021-05-25,2022-02-28,15116.0,1300000.0,2,Sale,Apartments
46942,62821278,1004,secondary,2022-02-27,2022-03-30,33.0,1500.0,2,Rent,Apartments
46949,61513354,26,primary,2021-02-15,2021-03-17,6579.0,375000.0,3,Sale,Apartments
46952,61474991,26,primary,2021-02-05,2021-02-24,8858.0,590209.0,3,Sale,Apartments
46953,61470749,26,primary,2021-02-04,2021-03-24,15685.0,2179000.0,4,Sale,Apartments
46954,61489615,1004,secondary,2021-02-09,2021-03-11,22.0,990.0,2,Rent,Apartments
46955,61550827,26,secondary,2021-02-24,2021-03-26,67.0,2200.0,2,Rent,Apartments
46958,61504179,26,secondary,2021-02-12,2021-02-20,9239.0,425000.0,3,Sale,Apartments
46959,61519892,26,secondary,2021-02-17,2021-03-19,8845.0,291000.0,1,Sale,Apartments
46960,61457930,1004,secondary,2021-02-01,2021-03-03,6900.0,276000.0,2,Sale,Apartments
46962,61608675,1004,primary,2021-03-11,2021-07-09,6400.0,484480.0,4,Sale,Apartments
46964,61524786,26,secondary,2021-02-18,2021-03-04,11786.0,660000.0,2,Sale,Apartments
46965,61501866,26,secondary,2021-02-12,2021-03-14,55.0,1600.0,1,Rent,Apartments
46966,61536093,26,primary,2021-02-21,2021-03-24,15883.0,484600.0,1,Sale,Apartments
46967,61477086,26,secondary,2021-02-05,2021-03-29,11559.0,539000.0,2,Sale,Apartments
46968,61508577,26,secondary,2021-02-14,2021-03-16,21595.0,799000.0,2,Sale,Apartments
46970,61504233,26,primary,2021-02-12,2021-03-14,6579.0,375000.0,3,Sale,Apartments
46974,62682222,26,secondary,2022-01-20,2022-03-08,12775.0,465000.0,2,Sale,Apartments
46975,62683162,26,primary,2022-01-20,2022-02-28,12000.0,576000.0,2,Sale,Apartments
46976,62777766,26,secondary,2022-02-16,2022-03-17,11629.0,357000.0,1,Sale,Apartments
46977,62222044,26,secondary,2021-08-29,2022-02-24,45.0,2500.0,2,Rent,Apartments
46978,62657193,26,primary,2022-01-13,2022-03-30,7879.0,622439.0,2,Sale,Apartments
46979,62627140,26,secondary,2022-01-04,2022-02-17,9486.0,480000.0,2,Sale,Apartments
46980,62828833,26,secondary,2022-03-01,2022-03-16,11563.0,555000.0,2,Sale,Apartments
46981,62893668,26,secondary,2022-03-18,2022-03-25,15365.0,799000.0,3,Sale,Apartments
46984,62741125,26,secondary,2022-02-06,2022-03-08,52.0,2500.0,2,Rent,Apartments
46985,62735527,26,primary,2022-02-04,2022-03-06,8710.0,633902.0,4,Sale,Apartments
46987,62510802,26,secondary,2021-11-20,2022-02-08,12376.0,599000.0,3,Sale,Apartments
46988,62686282,26,primary,2022-01-21,2022-02-20,12086.0,423000.0,2,Sale,Apartments
46989,62686910,26,secondary,2022-01-21,2022-03-29,67.0,2400.0,2,Rent,Apartments
46990,62816130,26,primary,2022-02-25,2022-03-27,14000.0,490000.0,2,Sale,Apartments
46992,62105221,26,secondary,2021-07-26,2022-03-16,9990.0,489500.0,2,Sale,Apartments
46994,62908769,26,secondary,2022-03-23,2022-03-25,28000.0,4775680.0,7,Sale,Apartments
46996,62362540,26,secondary,2021-10-07,2022-03-17,10930.0,470000.0,2,Sale,Apartments
47003,62762581,26,secondary,2022-02-11,2022-02-18,40.0,1400.0,1,Rent,Apartments
47005,62800855,26,secondary,2022-02-21,2022-02-22,58.0,2300.0,2,Rent,Apartments
47007,62847408,26,secondary,2022-03-07,2022-03-22,9186.0,399500.0,2,Sale,Apartments
47008,62706883,26,secondary,2022-01-27,2022-03-01,11999.0,434850.0,1,Sale,Apartments
47009,62640138,26,secondary,2022-01-08,2022-03-09,13061.0,547000.0,2,Sale,Apartments
47014,62787959,26,secondary,2022-02-18,2022-03-10,15746.0,1434000.0,4,Sale,Apartments
47015,62719111,1004,secondary,2022-01-31,2022-02-21,38.0,2600.0,3,Rent,Apartments
47016,62751858,26,secondary,2022-02-09,2022-03-11,16625.0,665000.0,2,Sale,Apartments
47020,61504219,26,primary,2021-02-12,2022-02-20,12500.0,225000.0,1,Sale,Apartments
47022,62712352,26,secondary,2022-01-29,2022-02-28,19990.0,1392303.0,3,Sale,Apartments
47025,62741159,26,secondary,2022-02-06,2022-03-08,39.0,1500.0,1,Rent,Apartments
47030,62743198,26,secondary,2022-02-07,2022-03-08,47.0,5000.0,3,Rent,Apartments
47031,62916035,26,secondary,2022-03-25,2022-03-30,12745.0,469000.0,2,Sale,Apartments
47033,62678772,26,secondary,2022-01-19,2022-02-14,65.0,2500.0,2,Rent,Apartments
47034,62707807,26,secondary,2022-01-27,2022-03-14,55.0,2400.0,2,Rent,Apartments
47037,62772740,26,secondary,2022-02-15,2022-03-17,14652.0,565000.0,1,Sale,Apartments
47039,62755645,26,secondary,2022-02-10,2022-03-12,9884.0,850000.0,4,Sale,Apartments
47041,61995536,26,secondary,2021-06-24,2022-03-09,49.0,2700.0,2,Rent,Apartments
47042,62762620,26,secondary,2022-02-11,2022-03-15,47.0,2800.0,2,Rent,Apartments
47043,62722214,26,secondary,2022-02-01,2022-03-09,13438.0,430000.0,2,Sale,Apartments
47047,62623056,26,secondary,2022-01-03,2022-02-01,9549.0,550000.0,4,Sale,Apartments
47050,62716302,26,secondary,2022-01-31,2022-03-31,13983.0,839000.0,2,Sale,Apartments
47054,62828694,26,secondary,2022-03-01,2022-03-14,5492.0,675000.0,4,Sale,Apartments
47055,62739853,26,secondary,2022-02-06,2022-02-22,10600.0,530000.0,2,Sale,Apartments
47056,62741669,26,secondary,2022-02-07,2022-03-09,31.0,1500.0,2,Rent,Apartments
47058,62407594,26,secondary,2021-10-20,2022-03-09,35.0,2600.0,3,Rent,Apartments
47059,62828941,1004,primary,2022-03-01,2022-03-16,9191.0,278500.0,1,Sale,Apartments
47060,62760264,26,secondary,2022-02-11,2022-03-13,57.0,2100.0,2,Rent,Apartments
47062,62709917,26,secondary,2022-01-28,2022-02-25,73.0,2900.0,2,Rent,Apartments
47063,62746319,26,secondary,2022-02-08,2022-03-28,9823.0,720000.0,4,Sale,Apartments
47064,61893969,26,secondary,2021-05-26,2022-03-25,51.0,2200.0,2,Rent,Apartments
47068,62651289,26,secondary,2022-01-12,2022-03-13,11451.0,860000.0,3,Sale,Apartments
47070,62815555,26,primary,2022-02-25,2022-03-27,12960.0,605750.0,2,Sale,Apartments
47072,61489316,26,secondary,2021-02-09,2022-02-18,96.0,16000.0,4,Rent,Apartments
47075,61678569,26,secondary,2021-03-29,2022-02-26,11220.0,719999.0,2,Sale,Apartments
47076,62746965,26,secondary,2022-02-08,2022-03-01,12222.0,550000.0,2,Sale,Apartments
47077,62767806,26,secondary,2022-02-14,2022-03-16,14155.0,1039000.0,3,Sale,Apartments
47081,62676743,26,secondary,2022-01-19,2022-03-03,16250.0,1300000.0,3,Sale,Apartments
47086,62699543,26,secondary,2022-01-25,2022-02-24,12841.0,800000.0,3,Sale,Apartments
47090,62588059,26,secondary,2021-12-16,2022-02-24,15008.0,899000.0,2,Sale,Apartments
